periodo_tempo;temperatura_max;temperatura_min
19/08/23;25,3;18,6
20/08/23;24,6;18,8
21/08/23;27,2;18,3
22/08/23;28,5;17,6
23/08/23;22,9;19,0
24/08/23;25,0;18,9
25/08/23;27,2;17,0
26/08/23;31,4;17,5
27/08/23;26,2;18,7
28/08/23;30,0;18,6
29/08/23;30,1;19,2
30/08/23;28,0;19,0
31/08/23;29,0;16,8
01/09/23;28,0;18,5
02/09/23;26,0;18,8
03/09/23;25,9;18,4
04/09/23;25,1;18,1
05/09/23;28,6;17,7
06/09/23;29,0;19,6
07/09/23;28,5;19,1
08/09/23;26,4;18,6
09/09/23;27,8;18,0
10/09/23;28,5;18,9
11/09/23;28,1;16,8
12/09/23;25,6;17,4
13/09/23;29,0;17,8
14/09/23;30,5;18,5
15/09/23;28,9;19,6
16/09/23;26,8;18,2
17/09/23;26,4;18,2
18/09/23;30,2;17,8
19/09/23;30,6;19,3
20/09/23;31,9;19,1
21/09/23;28,6;20,7
22/09/23;27,0;19,8
23/09/23;29,5;18,0
24/09/23;29,4;19,7
25/09/23;27,2;19,0
26/09/23;28,9;19,1
27/09/23;30,0;18,7
28/09/23;29,4;18,6
29/09/23;26,5;20,9
30/09/23;27,8;19,4
01/10/23;30,0;19,6
02/10/23;27,8;20,7
03/10/23;28,4;20,4
04/10/23;28,1;22,0
05/10/23;28,5;21,1
06/10/23;27,4;21,0
07/10/23;30,9;20,3
08/10/23;28,0;21,1
09/10/23;28,5;20,6
10/10/23;31,2;19,7
11/10/23;30,9;19,5
12/10/23;30,1;20,5
13/10/23;29,4;21,0
14/10/23;27,8;20,8
15/10/23;29,3;20,7
16/10/23;27,6;21,4
17/10/23;29,6;20,7
18/10/23;28,4;21,3
19/10/23;30,8;18,5
20/10/23;28,4;21,1
21/10/23;27,7;21,6
22/10/23;30,4;20,9
23/10/23;27,1;21,8
24/10/23;28,8;22,0
25/10/23;28,8;21,4
26/10/23;25,9;21,6
27/10/23;32,7;20,3
28/10/23;32,3;19,6
29/10/23;29,1;22,1
30/10/23;28,7;20,5
31/10/23;26,4;21,5
01/11/23;28,0;20,4
02/11/23;27,9;21,7
03/11/23;28,3;21,1
04/11/23;26,5;21,2
05/11/23;28,0;20,2
06/11/23;28,7;20,5
07/11/23;26,5;21,8
08/11/23;29,3;20,7
09/11/23;26,3;21,1
10/11/23;27,2;21,1
11/11/23;27,5;21,5
12/11/23;30,0;21,4
13/11/23;28,8;21,8
14/11/23;27,4;20,9
15/11/23;29,4;21,1
16/11/23;28,8;21,5
17/11/23;27,3;21,7
18/11/23;28,7;20,8
19/11/23;28,5;21,7
20/11/23;27,0;21,7
21/11/23;30,3;19,8
22/11/23;23,9;21,0
23/11/23;27,2;20,2
24/11/23;25,7;21,3
25/11/23;28,8;19,8
26/11/23;27,7;21,3
27/11/23;24,7;21,0
28/11/23;26,0;20,3
29/11/23;26,9;20,5
30/11/23;28,5;19,5
01/12/23;28,3;20,1
02/12/23;27,7;19,3
03/12/23;29,0;18,8
04/12/23;29,2;18,5
05/12/23;31,0;19,9
06/12/23;30,1;19,2
07/12/23;28,4;21,7
08/12/23;28,9;21,0
09/12/23;28,4;21,1
10/12/23;27,1;21,3
11/12/23;27,8;21,4
12/12/23;27,5;21,5
13/12/23;27,8;21,4
14/12/23;27,9;21,5
15/12/23;30,3;20,8
16/12/23;27,3;20,3
17/12/23;27,1;21,5
18/12/23;28,7;20,5
19/12/23;28,9;21,5
20/12/23;27,8;21,8
21/12/23;27,5;21,9
22/12/23;29,8;20,6
23/12/23;31,4;21,5
24/12/23;29,8;21,6
25/12/23;25,7;21,9
26/12/23;26,6;21,3
27/12/23;28,6;20,2
28/12/23;27,6;21,4
29/12/23;27,1;21,7
30/12/23;28,5;21,7
31/12/23;30,5;21,7
01/01/24;30,5;21,7
02/01/24;27,4;21,4
03/01/24;24,2;21,2
04/01/24;28,7;20,0
05/01/24;29,6;20,2
06/01/24;30,2;18,7
07/01/24;30,0;19,0
08/01/24;29,0;18,4
09/01/24;29,9;19,5
10/01/24;29,1;20,4
11/01/24;27,9;21,0
12/01/24;27,4;20,7
13/01/24;30,2;20,7
14/01/24;28,9;20,7
15/01/24;27,2;21,2
16/01/24;27,3;20,3
17/01/24;28,7;18,8
18/01/24;30,4;20,3
19/01/24;30,6;19,9
20/01/24;30,1;19,1
21/01/24;30,3;18,2
22/01/24;30,3;18,3
23/01/24;29,3;19,4
24/01/24;32,2;20,7
25/01/24;31,9;21,0
26/01/24;31,0;21,2
27/01/24;32,2;21,4
28/01/24;27,1;22,2
29/01/24;28,5;21,5
30/01/24;29,4;21,8
31/01/24;27,1;21,8
01/02/24;26,9;20,6
02/02/24;30,4;20,4
03/02/24;31,4;20,2
04/02/24;28,5;22,1
05/02/24;28,8;20,7
06/02/24;27,3;21,7
07/02/24;31,6;19,7
08/02/24;32,4;20,1
09/02/24;31,7;21,3
10/02/24;32,3;20,7
11/02/24;32,2;21,5
12/02/24;31,1;20,3
13/02/24;31,6;20,7
14/02/24;31,3;21,6
15/02/24;30,7;22,1
16/02/24;30,7;22,0
17/02/24;29,6;22,3
18/02/24;31,3;22,3
19/02/24;30,7;21,3
20/02/24;30,1;22,2
21/02/24;31,9;20,8
22/02/24;28,7;21,6
23/02/24;29,8;21,5
24/02/24;27,0;22,4
25/02/24;27,8;21,7
26/02/24;29,0;21,0
27/02/24;29,5;22,0
28/02/24;31,7;20,3
29/02/24;31,5;21,7
01/03/24;28,3;22,1
02/03/24;31,8;21,0
03/03/24;32,5;20,8
04/03/24;29,9;22,6
05/03/24;27,2;21,8
06/03/24;31,1;20,8
07/03/24;29,5;22,2
08/03/24;30,5;21,3
09/03/24;31,1;21,6
10/03/24;28,3;22,3
11/03/24;33,8;21,0
12/03/24;32,0;21,1
13/03/24;32,0;21,1
14/03/24;29,4;22,8
15/03/24;29,4;22,1
16/03/24;33,4;20,1
17/03/24;33,7;20,7
18/03/24;31,1;22,1
19/03/24;32,2;20,7
20/03/24;31,3;21,2
21/03/24;29,8;21,5
22/03/24;25,5;21,9
23/03/24;30,1;21,4
24/03/24;31,6;21,4
25/03/24;29,5;20,9
26/03/24;29,9;21,0
27/03/24;31,2;20,7
28/03/24;31,4;21,2
29/03/24;28,9;21,3
30/03/24;29,4;20,5
31/03/24;30,6;21,8
01/04/24;29,7;20,8
02/04/24;30,8;21,3
03/04/24;30,7;22,1
04/04/24;29,8;22,2
05/04/24;29,2;21,7
06/04/24;29,9;21,0
07/04/24;28,3;21,7
08/04/24;28,0;21,6
09/04/24;28,6;21,2
10/04/24;30,5;20,9
11/04/24;30,9;21,0
12/04/24;27,8;22,4
13/04/24;28,4;21,6
14/04/24;30,2;22,3
15/04/24;31,2;22,6
16/04/24;29,1;21,8
17/04/24;32,2;20,1
18/04/24;30,5;21,2
19/04/24;31,7;19,9
20/04/24;32,2;20,5
21/04/24;32,4;21,5
22/04/24;32,1;22,2
23/04/24;29,2;21,1
24/04/24;28,0;21,4
25/04/24;33,1;20,5
26/04/24;30,9;22,3
27/04/24;32,4;21,5
28/04/24;33,0;19,1
29/04/24;32,8;18,6
30/04/24;33,1;18,2
01/05/24;33,2;20,3
02/05/24;31,9;19,9
03/05/24;33,4;19,3
04/05/24;33,5;22,3
05/05/24;34,3;19,8
06/05/24;34,8;19,3
07/05/24;35,1;19,0
08/05/24;35,8;22,6
09/05/24;31,8;21,6
10/05/24;32,1;23,4
11/05/24;33,9;22,7
12/05/24;32,0;21,5
13/05/24;32,4;22,4
14/05/24;31,5;22,5
15/05/24;32,6;21,1
16/05/24;34,6;21,3
17/05/24;33,9;19,5
18/05/24;34,1;17,4
19/05/24;34,1;17,5
20/05/24;35,2;18,8
21/05/24;34,9;16,7
22/05/24;33,7;17,5
23/05/24;32,7;20,4
24/05/24;31,9;19,5
25/05/24;31,2;21,9
26/05/24;34,1;22,0
27/05/24;33,2;22,2
28/05/24;33,0;21,4
29/05/24;32,4;17,6
30/05/24;30,5;17,8
31/05/24;29,0;19,6
01/06/24;30,0;17,3
02/06/24;27,9;17,9
03/06/24;30,3;18,4
04/06/24;27,9;17,6
05/06/24;27,4;17,8
06/06/24;28,0;18,5
07/06/24;28,4;15,5
08/06/24;28,8;16,3
09/06/24;29,3;19,9
10/06/24;32,5;18,0
11/06/24;31,9;16,4
12/06/24;32,5;15,1
13/06/24;33,2;16,2
14/06/24;32,7;19,4
15/06/24;31,6;18,3
16/06/24;30,7;17,7
17/06/24;30,6;19,1
18/06/24;29,2;19,6
19/06/24;29,6;18,7
20/06/24;29,6;19,4
21/06/24;30,7;19,0
22/06/24;30,2;19,4
23/06/24;32,8;18,9
24/06/24;32,5;19,1
25/06/24;32,4;18,0
26/06/24;32,0;17,3
27/06/24;31,8;17,7
28/06/24;32,4;17,2
29/06/24;29,5;15,9
30/06/24;28,8;19,9
01/07/24;29,3;17,6
02/07/24;28,2;19,6
03/07/24;27,7;18,9
04/07/24;30,0;18,2
05/07/24;29,9;18,6
06/07/24;28,8;16,2
07/07/24;29,2;18,7
08/07/24;27,8;17,5
09/07/24;29,1;18,1
10/07/24;28,1;16,3
11/07/24;28,7;17,1
12/07/24;27,3;16,6
13/07/24;27,8;16,9
14/07/24;27,7;15,4
15/07/24;29,2;18,1
16/07/24;27,9;15,5
17/07/24;25,1;17,3
18/07/24;25,5;17,6
19/07/24;25,8;15,2
20/07/24;27,6;17,6
21/07/24;26,0;15,2
22/07/24;27,5;14,9
23/07/24;27,9;17,8
24/07/24;27,7;17,0
25/07/24;27,7;16,6
26/07/24;26,6;17,1
27/07/24;28,4;16,7
28/07/24;26,0;15,4
29/07/24;24,3;16,1
30/07/24;26,0;14,7
31/07/24;28,1;14,4
01/08/24;25,8;15,3
02/08/24;28,6;15,4
03/08/24;29,4;14,6
04/08/24;23,2;17,5
05/08/24;23,1;17,2
06/08/24;24,2;17,2
07/08/24;26,7;14,9
08/08/24;25,7;17,5
09/08/24;28,3;17,0
10/08/24;29,3;18,1
11/08/24;25,9;18,6
12/08/24;25,9;16,6
13/08/24;26,8;18,6
14/08/24;25,3;16,4
15/08/24;27,8;16,6
16/08/24;28,7;18,6
17/08/24;27,4;17,5
18/08/24;28,5;15,4
19/08/24;28,0;17,2
20/08/24;26,7;18,2
21/08/24;26,4;16,3
22/08/24;29,3;15,9
23/08/24;27,6;18,4
24/08/24;27,3;16,9
25/08/24;30,1;15,2
26/08/24;30,1;19,1
27/08/24;29,0;17,9
28/08/24;28,3;18,4
29/08/24;28,8;19,8
30/08/24;26,1;18,6
31/08/24;26,2;18,4
01/09/24;27,5;19,2
02/09/24;25,1;20,4
03/09/24;29,0;19,2
04/09/24;28,1;19,3
05/09/24;27,6;19,6
06/09/24;27,3;18,5
07/09/24;28,4;19,6
08/09/24;26,8;19,3
09/09/24;29,6;17,9
10/09/24;27,4;18,7
11/09/24;25,7;19,2
12/09/24;27,5;18,3
13/09/24;27,9;18,1
14/09/24;29,2;19,7
15/09/24;31,0;19,0
16/09/24;28,0;20,0
17/09/24;28,2;19,7
18/09/24;28,1;19,2
19/09/24;27,6;17,9
20/09/24;27,8;20,0
21/09/24;30,9;17,3
22/09/24;29,3;19,9
23/09/24;30,8;19,7
24/09/24;30,0;20,2
25/09/24;29,1;18,8
26/09/24;30,5;19,8
27/09/24;26,8;20,4
28/09/24;27,7;19,7
29/09/24;28,0;19,5
30/09/24;28,3;18,9
01/10/24;29,1;18,9
02/10/24;29,4;19,9
03/10/24;29,1;20,8
04/10/24;26,7;21,1
05/10/24;27,9;20,7
06/10/24;27,3;21,5
07/10/24;26,6;20,9
08/10/24;27,0;20,1
09/10/24;27,8;19,7
10/10/24;28,1;20,3
11/10/24;30,7;20,7
12/10/24;30,1;21,5
13/10/24;28,7;21,3
14/10/24;27,3;21,5
15/10/24;28,1;20,0
16/10/24;29,2;21,3
17/10/24;31,2;20,4
18/10/24;28,0;20,9
19/10/24;27,9;20,8
20/10/24;28,7;19,7
21/10/24;28,2;21,3
22/10/24;29,8;20,3
23/10/24;29,3;21,1
24/10/24;28,8;19,4
25/10/24;30,5;21,0
26/10/24;27,0;21,3
27/10/24;29,7;19,9
28/10/24;29,9;21,3
29/10/24;30,4;21,2
30/10/24;29,3;19,8
31/10/24;28,4;19,9
01/11/24;28,5;20,6
02/11/24;29,6;20,8
03/11/24;29,3;21,0
04/11/24;29,6;19,9
05/11/24;25,9;21,6
06/11/24;27,8;21,0
07/11/24;28,5;21,3
08/11/24;26,0;21,1
09/11/24;24,7;21,1
10/11/24;25,2;21,2
11/11/24;26,1;21,0
12/11/24;30,8;20,5
13/11/24;31,9;20,1
14/11/24;27,5;21,6
15/11/24;28,5;20,6
16/11/24;28,0;21,2
17/11/24;26,1;21,5
18/11/24;28,4;21,2
19/11/24;27,6;21,5
20/11/24;28,0;20,6
21/11/24;27,6;21,2
22/11/24;24,8;21,2
23/11/24;28,5;20,6
24/11/24;26,0;21,4
25/11/24;26,9;21,3
26/11/24;26,8;20,7
27/11/24;24,9;20,4
28/11/24;26,7;20,2
29/11/24;28,8;20,6
30/11/24;29,1;20,9
01/12/24;26,6;21,3
02/12/24;28,1;20,6
03/12/24;28,2;21,2
04/12/24;27,4;20,3
05/12/24;27,2;20,3
06/12/24;29,8;20,1
07/12/24;29,6;20,6
08/12/24;28,0;20,8
09/12/24;29,3;19,5
10/12/24;26,6;19,7
11/12/24;28,5;21,1
12/12/24;27,6;20,9
13/12/24;29,0;21,3
14/12/24;31,2;20,0
15/12/24;28,8;21,5
16/12/24;28,4;21,2
17/12/24;28,8;20,9
18/12/24;29,5;21,2
19/12/24;29,6;21,4
20/12/24;28,9;22,1
21/12/24;25,9;21,6
22/12/24;26,6;21,4
23/12/24;28,8;20,4
24/12/24;27,0;21,6
25/12/24;29,9;20,7
26/12/24;29,3;20,1
27/12/24;28,8;21,3
28/12/24;29,6;21,1
29/12/24;30,5;20,0
30/12/24;29,3;21,6
31/12/24;31,4;21,3
31/01/25;28,6;19,0
28/02/25;29,0;19,1
31/03/25;29,7;19,6
30/04/25;28,9;19,4
31/05/25;29,6;18,7
30/06/25;31,0;16,5
31/07/25;30,7;15,6
31/08/25;29,8;16,0
30/09/25;30,7;18,2
31/10/25;30,7;19,2
30/11/25;28,9;19,3
31/12/25;29,0;19,1
31/01/26;28,9;19,0
28/02/26;29,1;19,3
31/03/26;29,7;19,6
30/04/26;29,1;19,4
31/05/26;29,8;18,9
30/06/26;31,0;16,5
31/07/26;30,8;15,5
31/08/26;29,8;16,1
30/09/26;31,1;18,2
31/10/26;30,7;19,3
30/11/26;28,9;19,4
31/12/26;29,0;19,1
31/01/27;29,2;19,1
28/02/27;29,3;19,4
31/03/27;29,7;19,7
30/04/27;29,3;19,5
31/05/27;29,9;19,1
30/06/27;31,0;16,4
31/07/27;30,9;15,5
31/08/27;29,9;16,3
30/09/27;31,5;18,3
31/10/27;30,8;19,4
30/11/27;29,0;19,5
31/12/27;28,9;19,1
31/01/28;29,4;19,1
29/02/28;29,3;19,3
31/03/28;30,2;19,8
30/04/28;29,1;19,6
31/05/28;29,9;18,8
30/06/28;31,5;16,8
31/07/28;31,0;15,9
31/08/28;30,3;16,1
30/09/28;30,8;18,4
31/10/28;31,0;19,4
30/11/28;29,4;19,5
31/12/28;29,5;19,4
31/01/29;29,1;19,3
28/02/29;29,4;19,4
31/03/29;30,2;19,9
30/04/29;29,3;19,7
31/05/29;30,1;19,0
30/06/29;31,5;16,8
31/07/29;31,1;15,9
31/08/29;30,3;16,3
30/09/29;31,2;18,5
31/10/29;31,1;19,5
30/11/29;29,4;19,6
31/12/29;29,5;19,4
31/01/30;29,4;19,3
28/02/30;29,6;19,6
31/03/30;30,2;19,9
30/04/30;29,5;19,7
31/05/30;30,2;19,2
30/06/30;31,5;16,8
31/07/30;31,3;15,9
31/08/30;30,3;16,5
30/09/30;31,6;18,5
31/10/30;31,2;19,6
30/11/30;29,4;19,7
31/12/30;29,4;19,4
